"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"u_intervall_4";"u_intervall_5";"o_intervall_1";"o_intervall_2";"o_intervall_3";"o_intervall_4";"o_intervall_5";"mean_1";"mean_2";"mean_3";"mean_4";"mean_5";"median_1";"median_2";"median_3";"median_4";"median_5"
"Hohe Warte";1428,90363708934;743,371413815435;172,516312338845;54,5186150719029;30,6295785961524;2827,30473151213;1540,92330795854;535,725713108014;205,954518907344;136,359475450709;2231,01512903535;1120,59855738992;315,135238729058;110,558168181956;68,6929066637215;2278,87388163478;1101,372500426;299,463328706307;102,796590338929;62,4036306548052
"Hölderlinplatz";2153,3963177224;866,66370971652;192,614744424144;58,4064329488568;32,3964814390539;3039,86542995165;1429,31033665766;405,994656771948;145,731634554308;91,5586309447626;2652,47982959671;1112,13454749814;285,28527361976;94,9590186915609;56,1413305938323;2669,94484941697;1100,20669901778;282,20910600054;93,1792869502687;54,4883979283618
"Im Geiger";1307,90306764563;857,473004796381;221,69505220525;72,371902481443;41,0447455507351;2458,16451856011;1476,63760570181;547,532227088225;227,187748039772;152,439940655437;1938,11278924762;1157,63518048696;360,046465980916;133,406730643546;85,7988336409627;1965,48211732073;1149,12976475567;348,613570157106;128,385843195293;81,8661679104571
"Kaltental";1745,20863257573;1188,29520664531;351,104552575478;127,147459891891;76,1962615189471;2982,12169586586;1881,94539296099;687,654154033867;276,578191721541;195,831030677034;2419,48123774435;1525,59815178792;494,87987785294;191,514140681271;128,52659193351;2447,57166449559;1517,49896908003;485,15089960062;186,785797770316;126,120537801504
"Karlshöhe";917,312325158643;1404,13900374218;526,697055161226;204,133106190884;134,97735326426;2098,01649543486;1821,27662301053;967,105549915921;477,326569277635;414,634190528707;1516,84004948964;1630,07526281861;726,434010434173;325,061353221972;245,589324035611;1536,77209423655;1629,28907644397;719,691854403397;318,957695350132;235,885810551628
"Kernerviertel";910,621858087631;1433,77169806058;698,649640174483;319,21326996486;237,145340777399;1810,91212655033;1844,80237015945;1012,63140765219;533,08188982928;506,983817778373;1390,66417987447;1654,87741682476;832,558693679149;414,050402604449;345,849307017173;1391,9516566303;1662,56197607861;829,212841647451;408,987229940783;337,696787643523
"Killesberg";485,704287308226;214,862579104976;52,9382368332801;17,558375403434;10,2613605868138;811,994828433201;414,811187724128;128,576156141147;47,9687362091651;30,7339855645934;675,751575649932;304,855792877152;82,3864099571134;28,942763350591;18,0634581652118;686,012071435509;299,577540903342;79,8159103083948;27,7114429992031;17,2015572005097
"Kräherwald";2012,23531454963;1147,94217068343;302,191253948041;96,7152543687967;55,8887206697663;3382,52444702842;1947,35886957148;662,495150833135;252,944261700564;164,346062466305;2795,79844288977;1521,24352457913;446,26927552876;158,843458119187;98,8452988831472;2837,94276714984;1507,07606098509;430,513999576851;152,894378743172;93,8071787238576
"Kurpark";1102,3757078588;1208,79830332095;397,948616361899;151,997826723045;97,0348484921034;2218,2722371604;1688,85620708124;768,929435582705;353,585189550543;289,091093862426;1652,06753139887;1472,03044140648;574,502784876373;244,198411212971;178,200831105307;1649,69732337789;1475,55460090096;568,546989924195;240,800716101681;173,56569923342
"Lauchäcker";851,476806611453;506,199506634061;120,925868744614;38,1204661967267;21,8016549291818;1413,91358452785;819,592664372796;276,451033558988;107,058431635271;68,9361063948489;1151,29411680655;660,291964685587;190,127667856309;67,1756128194071;41,1106378321497;1154,8022892211;659,569396658061;188,00386848406;65,6802567161856;39,548636797021
