"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Mühlhausen";917,486646256133;410,991424466109;518,334181505847;1601,39913440328;598,501651155357;1057,14703002075;1294,00197547877;517,600897156023;732,397127365205;1313,25902400923;525,328952087987;704,890200030136
"Münster";2066,36749605265;819,244428316795;1015,98831430301;3312,09402938799;1199,30422370248;1955,90289780123;2766,65206253804;1027,14732776019;1372,20060970176;2807,08889228107;1036,56748853613;1319,15751794732
"Neckarvorstadt";1370,49377622911;524,226363877375;624,292284312549;1899,106350576;695,305261874947;1015,24494374496;1652,90803657423;615,893290088971;788,198673336801;1661,54064934967;616,82773034424;778,217521183213
"Neue Vorstadt";402,586300395126;186,695762066785;246,351500696625;580,433182967819;237,591280041146;390,079906434354;493,563592398103;214,475126969414;309,961280632482;497,755886607425;215,712735036286;306,122819216948
"Neugereut";2370,3457059294;976,225064601004;1177,29804093116;4251,34776371208;1506,55152275924;2585,54239205026;3420,78450396098;1279,4484791987;1728,76701684032;3473,86973307618;1302,09839193881;1656,65086374665
"Neuwirtshaus";249,957887414749;88,7135933985539;102,06186382929;468,87167277789;155,551734937628;270,751701062068;372,759692695084;125,951090933698;164,289216371218;381,3914378655;127,486141174813;153,290576455082
"Nordbahnhof";694,743972481436;290,634701993811;373,989643629609;985,030395534418;383,505843682747;587,159004554306;852,578776935813;340,209677617431;463,211545446756;860,768381907275;341,346377290822;454,511436870426
"Oberer Schlossgarten";159,431943279433;74,4904025726392;100,672289352854;251,394032755889;100,821544386064;173,90814239193;208,310746571039;89,2996185975307;130,38963483143;211,127382670789;90,2099322051929;127,439283175209
"Obertürkheim";1581,72546796763;696,259398917237;874,702515861097;2522,37423433543;961,358134822688;1620,84507301929;2080,48365606634;844,889777451059;1184,6265664826;2089,7001702911;855,878584868596;1155,70782836187
"Österfeld";425,67552523121;218,474716073856;306,411724184124;769,539710487106;309,916855524932;593,546440372932;605,100534987683;271,978480481383;423,920984530934;615,129006564214;276,600186032585;409,691432484781
"Ostheim";4598,69922111723;1901,19311292167;2450,49053803982;7066,05573743358;2663,42364131045;4353,87186623744;5962,46423091276;2330,68348997536;3189,85227911189;6050,33859020997;2351,68575068818;3104,50201995462
"Pfaffenwald";1446,93573814605;537,720523749901;544,740242307724;2017,89193176396;712,286430243543;978,701039627053;1724,57199044916;634,161277090686;751,266732460152;1723,07425954927;635,729170334737;746,523353171099
"Plieningen";2048,8894701881;977,699115772689;1252,43672618293;3541,04801639923;1374,30540019815;2456,18704666995;2848,52876437496;1204,59106074699;1759,88017487804;2867,95208435131;1222,51209135178;1719,66632773264
"Pragstraße";139,265944396278;53,531580354244;64,2051363703368;183,914427822141;69,2237964083618;97,1754671497832;162,783592267381;61,7563714435272;78,4600362890916;163,49516607722;61,892678536396;77,6434652022106
"Rathaus";1311,07368720203;578,243091573516;743,613728080232;1870,19536406773;746,898711680838;1176,72185059221;1604,49985762133;670,115497656324;931,384644722346;1614,62886346907;673,683863425451;919,127894830849
"Relenberg";1621,92908716663;762,431311345924;1042,8251428827;2622,16310320587;1046,75413100068;1845,56976237187;2150,88074895866;922,665510414124;1367,45374062722;2171,07970309641;933,931414765148;1328,17975772944
"Riedenberg";1603,85779431162;732,008657325472;985,077798451866;2819,1329741786;1077,0587298169;1941,09657725937;2255,76573855312;933,255397734142;1369,97886371274;2288,59851738483;946,940910484283;1324,66219253915
"Rohr";1977,16693865075;1041,69796234802;1460,08213620264;3943,1736941652;1533,33693589735;3089,3648862225;3013,65976743576;1335,17941678876;2109,16081577548;3064,35814351135;1362,09433059074;2022,06365293883
"Rohracker";995,360248577801;433,76495251639;562,650761876579;1712,31654510562;639,917715278973;1114,07202858263;1383,13807512049;551,932211997208;782,929712882303;1407,33670791546;560,434700196683;753,827003712044
"Rosenberg";2748,17122403351;1357,83394030162;1867,94616884888;4235,47610280691;1766,67880201413;3086,87207647359;3523,48180631361;1586,38680018225;2397,13139350414;3555,18334411688;1600,54002536906;2357,97476938053
"Rosental";867,126300918969;454,751306848645;639,170816646654;1571,04064677823;634,093208394242;1230,48885335058;1237,00738984224;559,649887150063;880,342723007699;1255,15639636553;568,014343526196;853,103901813211
"Rot";3325,34235799108;1245,25479787059;1523,2822849219;5364,44060238098;1883,03953497587;3043,26604466057;4454,74451414274;1600,40619016534;2100,84929569193;4522,25508861664;1620,82445242751;2028,10138810125
"Rotebühl";3345,96073219315;1685,16185055213;2334,75452803655;5015,43453875286;2147,35820638477;3702,74311093177;4214,25349552077;1935,67981896725;2937,06668551198;4240,56038054304;1948,83594681008;2902,84774713737
"Rotenberg";211,93203965912;96,557639691564;125,754416742734;369,805045388045;140,428930219216;251,723964465622;296,469489703951;121,534130290715;175,996380005334;300,642822835685;123,850821513861;169,004972819594
"Schmidener Vorstadt";2080,62985387903;813,290470434931;983,340348811675;3092,99249384781;1123,74379583377;1745,01772354399;2641,09783064634;981,170276362713;1280,73189299094;2664,82011364867;987,042268674664;1250,49329766133
"Schönberg";371,076214384084;178,495140454069;255,926321488885;666,7381759654;262,302524569344;490,14489340696;529,866441345165;227,424126904724;348,709431750111;539,378136081937;230,722908520614;336,607302689481
"Seelberg";2610,65156541355;1062,39969008374;1331,16001149832;3921,37626056222;1462,32032297604;2313,76627269399;3338,85725690108;1281,89322503962;1714,24951805929;3369,03836373881;1288,61635077706;1677,69338258404
"Siegelberg";214,431373637608;82,7621463878694;99,7604518342286;336,992419226711;120,530675018141;188,284286468973;281,538957249596;103,52390655772;135,937136192684;284,037871325503;104,901783660207;132,88899285125
"Sillenbuch";2091,22354778784;963,777722205571;1319,29357000924;3878,54683573688;1466,834547348;2739,43854969512;3056,80860852261;1259,98099941027;1866,21039206712;3121,05186163417;1279,91699908926;1790,52846873069
"Solitude";22,3991639591822;9,9234818603197;11,6674764131775;33,8943836769208;13,0551918397923;20,8701041036625;28,1564181598111;11,6200736434941;16,2235081966948;28,1617195809176;11,6995080274504;16,105744282745
"Sommerrain";951,893526018064;399,147638023327;502,258812990117;1738,53284826907;623,472221232123;1109,8342425966;1388,96968921391;528,404684265813;733,625626520273;1412,34281788855;537,783755917418;699,326595379748
"Sonnenberg";895,234164380986;453,974610463173;663,205311345619;1704,32277158385;672,882104005234;1314,96659650717;1324,21223560098;583,136251055305;918,65151334371;1347,01908688092;594,74543529322;882,638908656773
"Stammheim-Mitte";2376,00928039336;862,664096732427;959,693007827941;3813,84452191455;1301,33671649493;2048,86412260482;3128,72823574626;1102,39696266555;1416,87480158818;3163,04260869051;1109,11196553567;1377,02743319909
"Stammheim-Süd";1712,17937615864;630,911449917019;693,945064676161;2761,00433904262;947,214560497493;1472,57983269523;2258,71348370365;806,795587256521;1026,49092903983;2284,7120709688;815,890729532106;993,548118575502
"Steckfeld";578,399963475008;274,347867829612;371,979187966758;916,830386598912;370,900912917801;644,511692962236;757,347074102756;328,891286327023;486,761639570221;761,120508831639;332,267988972287;479,034252631685
"Steinhaldenfeld";1028,46837522858;434,651736061023;539,149493216366;1823,96140279734;661,986777983972;1137,54691556737;1472,69435172421;562,600920806056;771,70472746973;1499,81935096019;571,140061501353;739,394376010479
"Sternhäule";26,6649887436947;13,0297439359557;18,2865130319022;39,8803819562028;16,9426081358956;29,1336888321508;33,729415745427;15,2282900296296;23,0422942249434;33,8298403503161;15,3386318251546;22,8303547517193
"Stöckach";1649,84010779888;685,377488111509;876,640925760976;2356,17026864867;913,254194907026;1419,59224437896;2027,47723607894;810,957152625079;1099,56561129598;2049,28044217721;814,862525636849;1080,84723996181
"Südheim";1544,84933552309;760,226255454341;1063,71589937263;2459,79593392376;1015,03145994513;1797,5001135356;2038,16591029655;903,861579547576;1369,97251015587;2059,9377660571;913,887187464787;1341,03117354204
"Tränke";59,9445945470792;29,8302639970611;41,1822650085043;101,976959650971;41,1202018089605;75,6507525885944;82,200187207777;36,3758671022781;55,423945689945;83,1154830493223;36,8817886218745;53,9700691320991
"Uhlandshöhe";798,027540028672;357,200399860269;476,759230873008;1244,9435778169;490,04418766147;826,99719746903;1038,86513639814;432,090168253242;617,044695348613;1054,25195295399;435,998292961388;601,132488919865
"Uhlbach";824,58499193043;375,341586980289;486,781521703212;1525,88232221557;566,444032451332;1037,69483171198;1207,28042615216;486,287355253941;704,4322185939;1223,80875334136;496,831471983575;673,400155685996
"Universität";201,89353076542;91,680714698036;115,735920061742;284,787290486533;115,773666597648;182,693946721238;243,630139702682;104,637668880323;146,732191416995;244,709057777124;105,214494074094;145,203002139172
"Untertürkheim";2444,28185902982;976,577857315359;1210,52845179795;3789,38080122241;1382,59674753849;2198,00685810266;3181,48060268846;1202,17773997892;1606,34165733263;3219,9367863553;1214,71818621088;1559,28785683909
"Vaihingen-Mitte";1670,48125892058;836,419091421623;1156,3106542625;2799,52797519705;1140,21983041145;2070,92843473522;2264,9864806326;1008,62882758721;1543,3846917802;2300,32790917341;1021,27615612472;1500,61727599366
"Veielbrunnen";785,21469371515;293,030570221147;345,722731812532;1081,78567686038;392,025207340925;568,284116842976;945,684697751401;346,352006397203;437,963295851396;949,904202599592;346,745754379721;431,60716400672
"Vogelsang";2704,21787458067;1386,13249943378;1934,54389839358;4044,42715965113;1751,29358077453;3063,48191996255;3391,55796249379;1583,77351047628;2428,66852702993;3406,484122785;1595,61791634237;2398,93608516513
"Waldau";758,768998778746;378,88665326052;544,155114782337;1359,73108439084;542,547277606952;1025,90753524672;1077,73706789273;473,345768475444;731,917163631823;1088,62707739178;481,30813364829;710,494622629638
"Wallgraben-Ost";102,252920408121;48,592339384827;65,606146788305;168,439001206923;67,40398234173;117,987581097772;137,415501528988;59,2557661603081;87,3287323107034;138,859850520196;60,1000664903005;84,621656406622
"Wallgraben-West";157,598605122947;71,7297556134692;91,6198498914884;254,101064261472;98,3328998113467;168,149540568561;208,878116967111;86,7113393998417;123,410543633047;211,239842493545;87,8704424457333;120,348100213474
"Wangen";2778,66934624747;1127,77788037911;1411,53720760522;4428,63944540863;1623,35962038353;2636,20025454971;3682,63532488287;1402,30762694617;1897,05704817096;3744,61192372842;1418,32076998593;1830,50553709098
"Wasen";91,2168265446398;35,0007529696634;38,46146628967;118,969708322849;43,6913183157509;59,014373681673;106,143365966044;39,4134411786831;47,443192855273;106,38577845959;39,4237493669142;47,1556148235909
"Weilimdorf";5157,17269738869;2126,28992258227;2678,38741831549;8687,43667921375;3179,63892889597;5345,28717869244;7090,16387068395;2726,71391155049;3744,12221776556;7205,73075931005;2766,95304279161;3615,55592290956
"Weilimdorf-Nord";160,716437184373;61,9578169619231;67,3561109077301;219,641427619011;79,9664990559836;112,186803817534;190,354258514043;71,4416014001755;89,2041400857811;190,385493218293;71,7582048427872;88,8710134124587
"Weinsteige";567,470271801478;286,676869578246;414,987001030153;1073,44982830482;424,322525655312;825,035171550348;840,811602061312;367,39320136818;571,795196570507;854,034279465713;374,43947286304;551,416872976917
