"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Wildpark";3,52794650948987;2,14261067061746;3,01303836348992;5,77753883182253;2,67620877034605;4,94431731279343;4,68156410831636;2,43287124758032;3,88556464410332;4,70129484035943;2,44197365957108;3,86631619802003
"Winterhalde";1354,32045816118;529,803053167291;653,990425047657;2125,14766052603;769,251673105752;1239,87629643499;1782,53301743596;663,406772031223;881,060210532812;1803,098984029;670,546606206402;850,702891394337
"Wolfbusch";803,367692812399;360,900709649516;494,045447318154;1341,80177865286;520,089013703452;909,750111712801;1097,98064703205;451,737492569226;655,281860398727;1114,52983756944;456,581309093281;636,228751530216
"Zazenhausen";607,58021619394;269,609993144997;355,690639847146;921,046519621343;364,59420703504;596,925021931545;775,342196229225;322,140634098572;456,517169672204;781,80204911669;324,879372825241;447,214211855907
"Zuffenhausen-Am Stadtpark";998,874778213091;410,034498681555;523,889803521468;1522,60903769157;573,188579333332;917,353710721635;1279,49608540815;500,885212940133;684,618701651722;1289,73394534762;506,943929200356;668,574915215307
"Zuffenhausen-Elbelen";194,736328955588;78,4824997129717;101,854543365099;307,493679914443;113,340190490796;187,483244522306;256,075710792603;98,1473039602576;134,776985247139;259,269852535799;99,338975910902;130,992774558166
"Zuffenhausen-Frauensteg";465,959279101651;188,364563786343;240,722645639655;729,717678640222;270,463444767703;442,622269843337;610,693327649669;234,280415095576;320,026257254755;617,908820261463;237,027130710657;310,718540365339
"Zuffenhausen-Hohenstein";1240,98670518732;490,046953330986;608,189601532969;1738,42349782088;654,891981303193;982,717250236837;1507,19755376763;579,577544163871;765,224902068503;1518,27313074702;583,313873548268;754,308009980322
"Zuffenhausen-Im Raiser";222,281284312736;113,850762294084;157,319093373481;298,066228499048;135,043909691409;222,713161806807;259,230057055413;124,612930479012;189,157012465575;258,778034639538;124,728382826758;189,218454346327
"Zuffenhausen-Mitte";2231,26089227663;897,257834780783;1137,04576805284;3304,31248508529;1238,30251490461;1931,2535163174;2809,70804814953;1085,04714156825;1460,24481028223;2831,63281936021;1094,85892129308;1429,08113093763
"Zuffenhausen-Mönchsberg";1444,15517331439;564,597350025402;701,789871637106;2374,50191698553;850,554533257464;1402,66060739511;1954,48437277774;726,162074619093;971,35355260317;1982,23558364483;736,62116943885;937,099145494481
"Zuffenhausen-Schützenbühl";627,553701661121;238,885610879658;289,247834955531;945,171755221709;339,03734033974;520,23086895708;799,917818163355;293,965450964755;382,11673087189;807,837750874217;296,64287512128;371,49918978959
