"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Hausen";966,752560911049;382,223198126322;367,275079800385;1421,35765967586;516,92259257305;701,873755115414;1192,41332815662;454,940669606047;523,646002237335;1187,94672916648;459,074953327741;521,692626336599
"Hedelfingen";1314,8920793716;670,336307627938;768,654785848841;1968,89175039191;836,313679826635;1294,27555272952;1642,29048372032;761,78974549346;1018,91977078622;1642,13754300714;764,447150348669;1014,61264410103
"Heerstraße";1028,00434080331;674,925795158947;932,805366688841;1574,11570928178;795,948455071117;1415,9388841973;1300,36122023018;738,742682883653;1157,89609688617;1302,03747028681;739,766408246122;1151,9824617693
"Heilbronner Straße";642,695214273941;331,579598835032;403,965458580381;867,691615483312;395,877854925046;586,651226987509;758,022074949259;364,093384272751;490,884540777991;757,417187365253;364,307201595319;489,303158251736
"Heslach";2730,812529655;1632,14860715335;2231,76075182436;3877,59041707436;1919,73034173014;3234,15002066923;3315,25767493278;1777,6455156051;2689,09680946211;3312,88695978683;1777,74292637819;2688,86813654452
"Heumaden";2119,84035757268;1021,45040968957;1108,20101269409;3254,76329023469;1330,58604670172;2009,57385520495;2684,3621235487;1192,98369298767;1540,65418346363;2674,00690976321;1200,47090405127;1538,18748348459
"Heusteigviertel";909,064039217769;558,995308593503;751,881607256632;1313,02450966667;653,251528759455;1122,25960742897;1118,25403971719;608,303499508117;921,44246077469;1118,82930326402;608,175008081252;914,456038555401
"Hofen";1120,77853929023;511,56163693558;566,933115341811;1601,41585271288;655,59832095189;932,116610965063;1374,30017918981;587,170938050063;735,528882760131;1371,9318188059;589,111868864741;731,611947492227
"Hoffeld";509,844264717025;303,48964930269;379,05038670286;802,207688579049;371,058332752441;637,593209331257;655,456111054362;340,412361109114;497,131527836524;654,135213881773;341,951502525766;496,714590084522
"Hohenheim";181,849092904674;113,420045850552;146,856046747453;257,380790835942;130,409381734251;219,27464460066;219,008655526511;121,670140683551;182,321203789938;218,369508711889;121,60299709082;181,970390174244
"Höhenrand";608,108290065248;307,338417208586;343,929442439915;880,47770456467;379,497170328033;574,848216177079;734,621733664201;347,238914131032;461,139352204768;730,962975698868;349,135018626933;462,267089742883
"Hohe Warte";1044,12749746887;501,598413650202;546,123860359448;1578,79020477091;646,575866192774;973,14148272772;1310,48363328234;580,398590565135;748,117776152526;1310,52896605512;583,78981324539;745,102858001853
"Hölderlinplatz";935,575862683521;718,93599093938;1150,16869568471;1471,26406414958;832,231397004897;1689,23087036145;1204,55911938293;778,062986356837;1401,37789426023;1211,09266842368;778,182106916074;1389,94317703151
"Im Geiger";1023,61834263421;537,010794913334;583,664540299484;1613,78944431772;674,617836649214;1073,50537265933;1315,01753516084;611,163757294422;816,818707544733;1306,23938867676;613,598767541216;817,789777903615
"Kaltental";1417,18884423439;785,407291434555;973,622075602454;2072,00664445268;954,09155734969;1517,07156000277;1749,97653508738;874,595944412367;1224,42752050025;1747,73966373348;875,639811139346;1219,88112618442
"Karlshöhe";1363,88939749797;808,36286194767;1032,63875954351;2008,40810291745;957,428973420189;1607,36536840628;1706,91359490896;884,977432194469;1295,10897289657;1719,56073285466;885,824583647882;1282,07660699526
"Kernerviertel";1461,02519066183;846,321218383172;1067,12963853118;2113,2456274059;997,922191258005;1632,98433696324;1784,39583452633;925,602995438494;1324,00117003517;1780,9051608347;926,349168874227;1317,38403890362
"Killesberg";336,360812428572;177,165430503237;217,736602551341;472,387840782092;216,525151548309;327,460376855326;404,396678771046;197,047813456405;269,555507772548;405,822760741702;197,59337646426;268,384738567868
"Kräherwald";1479,3855474231;794,147687801399;993,266312867225;2082,38977329407;963,388466780127;1487,38539254259;1770,03217916889;885,469474005803;1235,49834682531;1768,09604016323;887,094498835814;1232,83256774012
"Kurpark";1257,84932160148;732,681642586341;880,861260789333;1960,00909234373;883,954069185648;1504,13880839427;1613,42350012414;814,818986169966;1171,75751370589;1621,49691485495;816,959632738724;1160,40221289427
"Lauchäcker";697,31771700922;379,762578146068;441,425026060121;1055,95952781977;466,016743251687;742,21586519828;880,412847200021;425,32866318256;583,258489617419;881,140220584277;425,641063356906;580,352669949759
"Lederberg";136,238148645135;71,635381304363;71,3666064828978;253,936195238329;98,8388837562642;167,382558180884;195,000424354591;87,8941689523118;116,105406693097;195,456765846289;89,0513687084481;114,110356845493
"Lehen";3412,46435816035;1543,49911527564;1653,27194227128;4709,27355031503;1911,24762973408;2707,22653125585;4045,54239456553;1742,51547993106;2178,94212550341;4043,5992362367;1744,66276918352;2179,59355762741
"Lemberg/Föhrich";1906,25526010719;960,244742785175;1205,58495099317;2519,45818665322;1161,00377573921;1707,57756870653;2217,08791570274;1061,87239596838;1445,03968832888;2216,80790222421;1061,85721838564;1440,54832570388
"Lenzhalde";613,755102721472;346,435504066146;441,080017323501;895,036970323018;417,461558999134;675,915491581937;751,852986070287;383,814328767278;551,332685162435;753,588681303164;384,303360803617;547,064724902622
"Lindenschulviertel";290,868617915308;146,554202449555;176,702131458531;384,71635682746;173,938367877155;253,335134618244;337,176642222997;160,400832809136;214,422524967867;337,611489119568;160,521874035666;213,687130389333
"Luginsland";406,974375505299;320,19084201157;431,592744434084;796,98126853271;387,027230063768;812,087137779288;603,345730024033;357,303395648557;600,35087432741;602,087035088423;357,904133408807;593,667453084974
"Möhringen-Mitte";1637,73789912463;926,5501261418;1184,36230498776;2319,27351546178;1103,81045469302;1763,75986521622;1997,70476141144;1018,84200424314;1448,45323434542;1998,41067686575;1020,55725121857;1436,72859983806
"Möhringen-Nord";638,388126262867;413,474608968051;585,053223350833;973,388342489485;492,728359891696;886,58688808433;812,580187995512;455,933681750312;713,486130254176;811,549534453828;456,697177786268;708,193771513261
"Möhringen-Ost";1288,60855505448;710,080855722908;818,149649747669;1985,82875616677;879,598819706978;1426,54957340709;1650,70891205741;800,594840127856;1101,69624781474;1653,749062821;804,087018915819;1094,29386987848
"Möhringen-Süd";747,531970347724;389,396233629618;471,632483490049;1093,08572605155;487,206173707122;751,193105126399;923,606239134286;442,264777829199;603,128983036515;924,170581582383;443,758110545014;599,865828582514
"Mönchfeld";523,351856013089;321,005067421669;345,707486936883;999,719870465955;408,386048811697;765,141447307551;769,513406324061;373,397447353932;528,089146322007;772,21626781705;375,704092584788;520,16989816968
"Mönchhalde";583,499185199608;349,844709932463;452,201146619616;893,288104917392;422,599155821467;719,209062287719;737,960644478865;389,341535421621;574,697820099513;738,036198708871;389,78956111036;573,980268137597
"Muckensturm";721,296197751965;313,222624198029;335,701578387036;1061,49371128069;413,105858477708;593,14257018809;888,843553355201;368,554160720865;456,602285923934;891,938579701878;369,446160152053;453,365632176995
"Mühlhausen";748,457657468731;419,789549260897;498,196377195666;1145,98211565905;511,918664591079;837,521842908661;954,628957698425;469,913999047135;650,45704325444;955,630323182644;470,743377726639;645,522182088076
"Münster";1737,71060882501;763,321389555649;848,937001390375;2369,28573279759;965,686747777088;1313,8697673912;2059,08687967796;867,044327530034;1069,86879279201;2055,57081168293;867,793054342325;1069,01677354636
"Neckarvorstadt";1194,10424217751;527,010771116013;611,800421322765;1523,33662500633;643,377167359392;861,506041771792;1360,46796014794;584,736851590807;729,795188261255;1358,92027978418;585,233153575234;728,392408332659
"Neue Vorstadt";390,562573030055;218,523225276701;285,041231397771;520,634806903762;254,013715375723;395,618696547281;455,347351047143;236,581601581236;339,071047371621;455,212455316884;236,38958630109;338,550191539005
"Neugereut";1601,85700771948;922,50280060321;1023,99525019834;2796,00532220707;1171,41647796114;2036,93226736711;2208,68522233408;1065,59205592153;1478,72272174439;2207,28092771918;1074,5014043454;1464,55869651465
"Neuwirtshaus";166,134234332318;82,2426513407387;90,4571190294491;256,499844825012;107,084686718936;160,936707999138;214,081091097488;95,5531087936899;121,365800108822;214,574281439871;96,0705036265446;119,905546894481
"Nordbahnhof";533,191323490215;269,492431113882;334,276303825257;698,469185015181;320,034871687557;469,920880950482;618,283995249626;295,018761673397;397,697243076977;617,595455248333;294,876492805266;396,091985594368
"Oberer Schlossgarten";105,779822987179;58,7973714227908;78,4175889582079;144,994542134546;70,6478785261625;112,198584591214;125,749055024575;65,210321167366;94,0406238080591;125,739842391281;65,2371544657824;93,4913112986935
"Obertürkheim";1102,96738453829;728,409129596474;996,150214037423;1743,25837413222;861,102368734374;1586,23750259933;1434,11611352465;800,360178271267;1261,52370820408;1439,27533474837;800,385076655183;1250,04698197195
"Österfeld";302,925819932621;211,575119447967;312,712246903898;465,621146028234;248,922985905386;466,055530853107;381,87207181527;231,675616645892;386,452311538838;381,181845785533;231,811386443054;385,502173396009
"Ostheim";4001,54683487;1769,79663857141;1870,26467380803;5725,61166264719;2259,43725251876;3211,75847027955;4832,4024914891;2036,17983330791;2533,41767520299;4828,48392215522;2046,74899093817;2525,82674063021
"Pfaffenwald";1349,55496426335;659,03661502392;752,805768518431;1760,84035851442;780,7126405683;1088,19372214492;1549,8246414334;721,521440080507;917,653918486088;1548,71389339945;721,772636659722;916,433235081059
"Plieningen";1841,43987712346;968,832229739859;1144,47001416713;2694,33244631141;1195,13218498729;1843,9079857877;2251,75166522617;1092,76171292241;1489,48662185142;2246,82004600456;1096,91426178195;1487,23368393929
"Pragstraße";113,081849655908;47,7257589777474;52,3793156190003;145,982458301087;59,2310426599676;77,1964814161115;129,727885327403;53,3373699960025;63,9347446765946;130,053293131869;53,3647604697973;63,4873191822719
"Rathaus";1107,82047306332;550,790463615604;645,226032676949;1546,02912638676;671,927111536471;1008,02867640775;1324,36618870192;615,953462264011;818,680349034071;1320,78823802972;617,401653314421;818,465745981925
"Relenberg";1411,55361782847;781,759244926225;962,195202069119;1987,11468902901;926,647506973649;1452,12963417393;1689,37300661917;856,367224697499;1208,25976868333;1688,72250618101;857,554475417979;1201,78058137817
"Riedenberg";1245,64047012074;713,524451705124;876,530377084342;1913,02506884544;867,340484259563;1444,24271539612;1588,76986387991;798,758115330383;1139,4720207897;1590,58368565367;801,181477004048;1130,17901206195
"Rohr";1599,28751327819;986,745325713984;1190,75517417773;2631,99288641325;1198,94088540034;2098,50582283384;2109,54019556834;1103,42798985089;1619,03181458076;2114,22298550284;1106,57196334028;1605,32391418784
"Rohracker";792,479628367354;429,458295999589;518,805392237144;1171,15140980428;527,07842114083;832,020416748465;980,714423271425;480,882827187662;668,402749540913;981,701749190086;482,793957616935;665,06993640385
