"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Uhlandshöhe";709,553564348686;337,247511942883;457,160900697401;908,360630573778;404,202989544994;615,968889847833;810,889235825775;372,71300304386;530,397761130365;812,1590337037;373,193619147851;528,877740440266
"Uhlbach";716,764966676745;360,170463332635;460,242045424129;1021,01897507934;439,599722434992;706,985061405191;872,857955629381;402,27404315247;573,868001218149;878,01205267606;404,291538412806;567,321477705705
"Universität";190,066491628017;94,1455925558094;125,355196331985;244,95150016949;110,835495087529;170,206556242054;218,79228940511;102,549451814998;146,658258779891;219,495597811482;102,688682143029;145,653974953863
"Untertürkheim";2159,78790297786;918,560519685425;1150,24850499427;2751,51942853828;1119,75902946291;1600,78751002162;2466,19805349255;1020,70949195056;1352,09245455689;2471,09450903981;1021,90600349388;1347,47627659637
"Vaihingen-Mitte";1540,15578084864;823,735460750851;1168,50516574234;2068,35122320788;971,784012751481;1623,61655337987;1810,37349185564;903,041775744608;1374,58473239975;1816,20923279136;904,686640731714;1366,8441306593
"Veielbrunnen";719,586621397475;278,736070903658;329,166906069077;882,135331262165;337,447520620862;448,029947068733;799,036365896168;309,132391848984;386,831242254848;799,505120469341;309,33293915391;386,33193726
"Vogelsang";2330,79270046064;1286,3039068791;1888,55789316167;3022,16796108378;1493,19518938483;2505,26478168476;2690,32502359239;1392,04581333618;2168,62916307142;2706,52998671596;1391,89625549621;2154,56642446793
"Waldau";689,826791966767;369,927864366112;541,416461937965;934,237156628193;443,899640335268;743,982746183403;813,85223408043;410,372110226312;632,775655693259;815,74303412582;411,17240730681;628,410518704807
"Wallgraben-Ost";100,001753109461;50,8923843425664;69,0713388759155;131,171638159838;59,9132537208977;95,3438329720107;116,107514845134;55,622943497849;81,2695416570175;116,277163465442;55,7099104242016;81,086395288996
"Wallgraben-West";110,433332167281;57,6806151097184;78,5130367483075;152,346300413828;68,9879072020431;113,695014102355;131,883912596388;63,8729739711867;94,2431134324252;132,56572322245;64,0752776096962;93,5332257350456
"Wangen";2507,25557949574;1094,78451842687;1392,59768994916;3202,20993824034;1328,57648038216;1924,31853599684;2858,8890854421;1216,04974983813;1640,06116471978;2864,28114001475;1216,89223312022;1632,48009282293
"Wasen";21,1618724743263;7,45573797003227;8,15994257963144;27,2282140475819;9,59232770647784;12,3801608394897;24,3585977148907;8,5508672030709;10,0905350820384;24,4138073260752;8,55776953871499;10,0445255710126
"Weilimdorf";4580,55896707087;2025,48723513402;2523,02818134732;6116,45126401577;2511,53626474311;3701,37990971622;5361,47956596842;2279,54473999359;3074,975694038;5370,57310183979;2285,52267207083;3051,32605264281
"Weilimdorf-Nord";186,395979594814;71,2664833649032;78,1533935206857;240,516153087242;88,6401450032219;117,99150004975;212,057037298577;80,1721628097149;98,7707998917083;211,443462756188;80,2078631408054;98,9600728914132
"Weinsteige";487,065238159976;269,821167671725;403,861757527057;664,738575576622;322,173387827225;555,523377979319;575,625331543369;297,883731824585;472,490936632046;575,584076229555;298,594711140503;470,98635801751
"Weißenhof";661,958677594573;324,193711495339;446,80182247109;862,16928570244;389,487178678865;608,869143624606;765,562035149393;358,996999122046;520,440965728561;765,603267561757;359,455892504216;517,867018109901
"Wildpark";2,26907663028644;1,17428943661282;1,40016308785218;3,39145688573852;1,46459998633798;2,33138487523691;2,81361230152193;1,3331909162931;1,85319678218497;2,82565443350363;1,33594051031773;1,83950661258538
"Winterhalde";1164,04199497657;489,134482873437;599,614031378922;1466,03517957869;591,485020648769;831,739144538516;1314,10396323206;542,512040200583;711,383996567358;1313,48088785257;543,996280736178;710,423184682708
"Wolfbusch";723,494282131617;343,395421596474;441,132404100306;962,67546299477;416,240855194452;632,598319099811;845,206492339036;381,397211738683;531,396295922281;844,886267072144;381,874030082801;530,15949019069
"Zazenhausen";562,825319361014;253,45046844742;315,18701635301;736,944802213502;307,067512367705;447,405839047605;655,145544167965;281,014953279259;375,839502552776;655,554294719862;281,637192949834;373,202550777589
"Zuffenhausen-Am Stadtpark";895,908222040441;372,143065628402;454,517537590253;1150,6008336979;460,399106922503;643,843727050583;1022,02518217644;418,719763081843;548,255054741713;1018,56922415577;419,885441690811;548,923737525516
"Zuffenhausen-Elbelen";168,180942623785;67,5367389703446;77,2752924869798;218,431906899821;83,60511355786;115,282514979872;190,965157572521;76,0413920401092;96,9934503873695;190,468965577985;76,2650987779754;97,2772118716485
"Zuffenhausen-Frauensteg";456,172044183091;185,174674962083;220,255358614337;579,6867550283;226,656648354192;310,045735536188;515,884039126733;206,773355977121;266,342604896146;513,13359448548;207,186471990057;267,753765223046
"Zuffenhausen-Hohenstein";1104,69049305879;439,271770539348;521,61286311927;1368,1468448745;533,854725711614;713,069478033772;1236,86790750258;487,764016867845;617,36807562958;1235,0214201423;488,070346707783;616,856408123959
"Zuffenhausen-Im Raiser";225,993135923169;103,529207171216;131,139680783093;282,464134376401;122,609703347673;177,292562847092;254,170911411477;113,095519003728;153,733569584795;253,942267449674;113,124067435531;153,571275405678
"Zuffenhausen-Mitte";2121,05435329152;869,127958295206;1056,9912184377;2666,69843554033;1058,47751403193;1448,41745405571;2394,0490167625;965,050955779776;1247,90002745772;2389,93888837307;966,062648544501;1245,79987256035
