"Observation.No";"Observed.y";"Predicted.Prob";"Predicted.y"
1513;1;0,553775148389628;1
2271;0;0,468842921427086;0
1031;0;0,209697292802484;0
270;1;0,622228960277528;1
1300;0;0,450626424118614;0
1996;0;0,31967262263636;0
2276;0;0,516049135275435;1
401;0;0,521918179015365;1
1316;0;0,33709624082184;0
536;1;0,648296309849139;1
920;0;0,356232580485917;0
758;1;0,261879487870037;0
388;1;0,301699604634541;0
364;0;0,53643332446123;1
237;0;0,316625859351342;0
1768;0;0,194699221225115;0
394;0;0,337357858252611;0
1330;1;0,486398997536001;0
1591;1;0,498622432565038;0
1594;1;0,621016674299879;1
2146;1;0,585639485698723;1
275;0;0,461361841838363;0
1982;0;0,507879054008585;1
2300;1;0,479005205926216;0
1314;0;0,169892835825902;0
385;0;0,341483143218199;0
2043;0;0,434595040677876;0
1449;0;0,579426146161715;1
777;0;0,19532218898373;0
1697;1;0,581279892731411;1
1584;1;0,469404939906084;0
864;0;0,475329424254591;0
2046;1;0,518881917743386;1
548;0;0,351108683619753;0
1180;0;0,570010489783311;1
626;1;0,469575899340326;0
255;1;0,536946361104544;1
1249;0;0,368370405343091;0
513;0;0,358064174368369;0
1985;0;0,134763717255748;0
1893;0;0,298575902740099;0
668;1;0,459773348099668;0
2372;0;0,270207351631849;0
2199;0;0,294868425316182;0
35;0;0,647178664583728;1
1794;1;0,467005003344963;0
2292;0;0,211454713690143;0
1130;0;0,482997118116682;0
1473;1;0,590279754292423;1
288;0;0,462247914978129;0
1743;0;0,464216887481086;0
700;0;0,438018691513112;0
1846;1;0,362762230393655;0
15;0;0,284587735614469;0
2227;0;0,304718566224492;0
1779;0;0,620810458098715;1
1278;1;0,578105691002434;1
764;1;0,574646118228698;1
136;0;0,271538445238371;0
187;0;0,452844553617621;0
22;0;0,466916472178306;0
773;0;0,310243482578101;0
993;1;0,190662582532077;0
193;0;0,305092325219668;0
96;0;0,606548690300319;1
2207;1;0,568489648281179;1
1855;0;0,318023197559475;0
2097;0;0,257590673727482;0
1358;0;0,380590010507586;0
1976;1;0,607283369610045;1
2081;1;0,293101200142108;0
1188;1;0,504520316031195;1
70;0;0,562850487484195;1
916;1;0,451476866504642;0
1837;0;0,28205169356752;0
511;1;0,52350596183688;1
377;0;0,561259519244711;1
194;0;0,406304953616543;0
1147;1;0,509610291229244;1
2312;0;0,185759764193115;0
880;1;0,522559486122153;1
222;1;0,599162967100681;1
879;0;0,675569806359604;1
1944;0;0,726388495656497;1
1864;0;0,518006589057282;1
1545;1;0,496025218898533;0
992;0;0,287246432497159;0
1786;0;0,508999705776184;1
2346;0;0,603667463880285;1
559;1;0,41669700424956;0
660;1;0,241901597830038;0
1465;0;0,21924186197901;0
1421;0;0,62546063621713;1
1284;0;0,290641134259585;0
1435;1;0,478386431249409;0
1017;1;0,330882086388955;0
2307;0;0,281620357246205;0
246;0;0,460596415529605;0
428;1;0,418248709516453;0
165;0;0,574990871255142;1
367;1;0,663464648313391;1
1505;1;0,314899257531071;0
2162;1;0,394989915917254;0
2010;0;0,479199847004326;0
274;0;0,345674308084913;0
1331;0;0,356859711691093;0
953;0;0,544130589897507;1
1973;0;0,410538203751684;0
2266;0;0,462788717234043;0
1731;0;0,326349918005924;0
670;0;0,347719693585866;0
1693;1;0,618830719603544;1
333;1;0,665684947198144;1
1586;0;0,504266566770071;1
1988;0;0,31967327452514;0
1792;1;0,694025001688227;1
902;0;0,341173713026282;0
1479;1;0,420578028902521;0
1095;1;0,508894168050642;1
411;1;0,406992801694181;0
104;1;0,630919451564756;1
32;0;0,543566521202805;1
53;0;0,558414745761752;1
553;0;0,312328287344886;0
1968;0;0,164237646623954;0
2291;0;0,331390485572265;0
1098;0;0,488340121388324;0
1867;0;0,401746293831749;0
319;0;0,528154855141919;1
2338;1;0,449487014021203;0
506;1;0,576165102564984;1
1639;1;0,434523587853497;0
988;0;0,439022273559489;0
1392;1;0,351074445072416;0
1870;1;0,422756308907918;0
2215;0;0,550474897794474;1
1042;1;0,648347770643088;1
730;0;0,446840458391063;0
1035;0;0,620820221912333;1
593;0;0,291164840596631;0
1680;0;0,30102408406381;0
1836;1;0,304733599440363;0
1724;1;0,621540653634917;1
2322;1;0,419330019265953;0
838;1;0,359431280474177;0
2286;0;0,213348545535662;0
810;0;0,509038286974643;1
1910;0;0,412594157931172;0
803;0;0,618483624794351;1
242;0;0,357125236987928;0
1080;0;0,364755805086857;0
882;1;0,61162379494147;1
1243;1;0,676951702865987;1
211;0;0,462858643472647;0
1272;0;0,578819852682504;1
582;0;0,453969173837322;0
461;0;0,285028423496428;0
2209;0;0,606621785194564;1
989;0;0,498285807667886;0
1597;1;0,378376207873418;0
899;1;0,597997336662368;1
2122;1;0,492605037394989;0
1059;0;0,461763540713142;0
2329;1;0,572887846392887;1
1699;1;0,549303782303826;1
1498;1;0,680371843201566;1
183;0;0,235274077324772;0
842;0;0,199415897963305;0
2117;0;0,453052359220212;0
833;1;0,232279032040024;0
2059;0;0,220593687210332;0
707;0;0,176543078721983;0
1372;0;0,294487728026564;0
348;1;0,556948777621702;1
503;0;0,457389852676973;0
1048;0;0,521679394962523;1
571;0;0,432854815266738;0
1747;1;0,667186316329732;1
1419;1;0,342133785470538;0
54;1;0,705079544723752;1
1688;1;0,519640569753326;1
1066;0;0,503759989956429;1
1831;0;0,267723932845823;0
2179;0;0,308332358300999;0
464;0;0,49216076815097;0
1023;0;0,327913503014039;0
1321;0;0,404120658627518;0
1542;0;0,374285057242123;0
814;0;0,372507811083241;0
1809;0;0,444268519093872;0
761;0;0,525140713435953;1
199;1;0,479919032290754;0
578;0;0,18322738145811;0
100;1;0,481487885307774;0
1118;1;0,438563968724027;0
2160;0;0,60909841735495;1
1310;1;0,241101895035249;0
2063;0;0,305214784733996;0
1799;0;0,550639655153165;1
1962;0;0,437279195609698;0
1806;1;0,559449643712492;1
1904;0;0,2818724386612;0
1909;1;0,600464175040613;1
1254;1;0,538057953072937;1
797;1;0,487854503528942;0
437;1;0,51884943315;1
517;1;0,543972454877106;1
1508;0;0,605137844235848;1
42;0;0,339859353661286;0
1491;1;0,682683398616116;1
1729;1;0,340366452757336;0
2118;1;0,496498513151257;0
538;1;0,615487484789807;1
1934;0;0,438534946953432;0
2171;0;0,368034299304847;0
1719;0;0,306671549163623;0
998;1;0,516781155858717;1
2309;0;0,462351639841031;0
1850;1;0,376350041962997;0
2048;0;0,499995070162889;0
1303;1;0,268398006809198;0
2068;0;0,343402852146154;0
1486;1;0,656841810122811;1
2183;0;0,606917203935031;1
655;0;0,367575942847481;0
1866;1;0,293685891600571;0
592;0;0,439158091763904;0
977;1;0,309759443793545;0
291;0;0,677546779917734;1
1906;1;0,570047232097296;1
1986;0;0,300857111142477;0
542;0;0,435191115401225;0
331;1;0,635110895850287;1
2324;0;0,289805362020934;0
1801;1;0,592135325633415;1
1920;0;0,57094972412617;1
476;1;0,455703876083074;0
216;0;0,566758010019948;1
599;1;0,458308034197543;0
570;1;0,397985044642535;0
215;0;0,359887887462514;0
181;1;0,4982765127965;0
2242;0;0,321132168716306;0
49;1;0,629991979354157;1
1564;0;0,449466040309018;0
1552;1;0,498170296284121;0
1348;0;0,312314622777131;0
212;0;0,345976840136255;0
737;0;0,357411932903028;0
945;1;0,485081240529578;0
2166;1;0,36780605797844;0
913;1;0,319538646435391;0
1603;0;0,514314775423525;1
2250;0;0,51439794085843;1
1791;0;0,6657769157391;1
111;1;0,544970074492991;1
2147;1;0,491709934069263;0
2260;0;0,33944509053033;0
955;0;0,672503221282451;1
157;0;0,4436328735785;0
1346;1;0,410126366973163;0
1596;1;0,579653234200107;1
1827;1;0,435870432024373;0
2167;1;0,532144807161965;1
254;1;0,514671438601563;1
673;0;0,614760166878137;1
1520;0;0,278077397474126;0
341;0;0,472390988364563;0
909;1;0,645492372844725;1
1394;1;0,537270481254699;1
1998;0;0,552907940875233;1
312;0;0,328273524412826;0
873;0;0,641048780397696;1
2347;0;0,187149375460067;0
1021;0;0,27319009453942;0
1997;1;0,226056350120108;0
1862;0;0,436421310181862;0
1818;1;0,335111896255778;0
912;1;0,6158371116318;1
2202;1;0,504438105237352;1
2273;1;0,366164386418322;0
2084;1;0,350096136136403;0
36;0;0,349144141938762;0
870;0;0,601277315708403;1
1159;1;0,717723867045741;1
2161;0;0,332727626359642;0
1506;0;0,509696729289871;1
46;1;0,3548110751336;0
1621;1;0,713548451679053;1
811;1;0,626654507993541;1
861;0;0,382156351652009;0
1143;0;0,389223182387308;0
1194;1;0,487124281339277;0
2192;0;0,504754727986377;1
850;0;0,408137376857471;0
1645;0;0,494266705569387;0
2193;0;0,294842801603422;0
1540;1;0,468962998811709;0
785;1;0,704603660246247;1
396;1;0,367262085987494;0
1876;1;0,588090775882448;1
608;1;0,644450592951152;1
1683;0;0,414523893360223;0
1190;1;0,257137645410686;0
227;0;0,482789403397787;0
429;0;0,614084072774961;1
1983;0;0,452879865607127;0
2369;1;0,331175823047202;0
1780;0;0,588077486217047;1
131;0;0,617944792782014;1
825;1;0,653562638441254;1
1898;0;0,490026881967751;0
645;0;0,474918012418285;0
1600;0;0,482344752638113;0
969;1;0,586233570138082;1
1068;0;0,483249409421151;0
1427;1;0,192510903445132;0
1295;1;0,657294964989878;1
1096;0;0,428132124229661;0
1529;1;0,506572469738904;1
637;0;0,477028790964434;0
584;1;0,445601747039409;0
380;1;0,543520354737053;1
1857;0;0,563955723785106;1
979;0;0,329285867089444;0
1432;0;0,392805846793298;0
1325;0;0,411664148396766;0
620;1;0,440469539802605;0
1489;1;0,502531563193283;1
771;0;0,436309637115235;0
1925;0;0,510073359770841;1
146;0;0,566441484029787;1
1033;0;0,319522548107407;0
61;1;0,503148327549279;1
1016;0;0,484883712337327;0
2044;0;0,562244304781949;1
1775;1;0,300459343604778;0
651;0;0,352358834475907;0
393;1;0,489609436993807;0
1363;0;0,316887722061973;0
1225;1;0,417379684675761;0
928;0;0,445547081288492;0
725;0;0,358191674472043;0
1309;1;0,629784698726278;1
272;0;0,53957614727501;1
21;1;0,384715065545494;0
1991;1;0,462236949102151;0
1204;0;0,490448216089079;0
1803;1;0,35168029852753;0
1077;1;0,455900779123682;0
935;1;0,19629090061406;0
1940;1;0,38936812193978;0
475;0;0,349192191238728;0
1196;1;0,65047231427214;1
2082;1;0,390601923955126;0
302;0;0,368363553919484;0
529;1;0,408969981570666;0
633;0;0,453447245203163;0
919;1;0,432781855194954;0
174;1;0,535245124174021;1
1890;0;0,399852517496236;0
1335;1;0,40853906914611;0
1637;0;0,230102722233183;0
1185;0;0,506738472524063;1
1751;0;0,380591110769216;0
2189;0;0,371776124945564;0
23;1;0,385987632549036;0
646;0;0,353911797969003;0
802;0;0,633654639644811;1
1415;1;0,369600606221261;0
399;0;0,450332463532762;0
1088;0;0,380308242470532;0
2014;0;0,343699483953581;0
2217;1;0,619056568233517;1
2113;1;0,452551885969298;0
1041;1;0,455963516922616;0
1842;0;0,381204354212659;0
1558;0;0,317200387568008;0
1302;1;0,416159320000452;0
1201;0;0,552624207788747;1
1510;0;0,338577700946479;0
1217;0;0,461271233548655;0
1705;0;0,174948260665258;0
1716;1;0,304635089458702;0
983;0;0,440000629184682;0
1546;0;0,32220305951705;0
486;0;0,304988925814276;0
2241;0;0,494648610774921;0
1462;0;0,291569888970267;0
504;1;0,190933445861263;0
2212;1;0,347347558751748;0
617;1;0,589833913073;1
1550;0;0,37523496527193;0
439;1;0,400123725319727;0
1941;1;0,721436606814223;1
1279;0;0,497572345317808;0
1238;1;0,454853751150248;0
1175;1;0,567687319833181;1
1409;1;0,673771543507439;1
525;1;0,554502714624573;1
886;0;0,391189027840404;0
1646;1;0,717909805119418;1
472;0;0,512674802741641;1
482;1;0,592885873255111;1
1133;0;0,210672366539314;0
755;1;0,680452688199703;1
366;0;0,621629915348513;1
1454;0;0,307598167379679;0
1685;0;0,335996081740336;0
50;1;0,626526155185108;1
941;0;0,475342398458406;0
289;0;0,460353848816916;0
1145;0;0,33140596850529;0
906;1;0,360543990959078;0
2196;1;0,443971759061977;0
2164;1;0,348079183430435;0
883;1;0,484979031665521;0
974;0;0,438659492297984;0
2140;1;0,303323582077465;0
1207;1;0,421138443730995;0
1776;1;0,377221641328977;0
1879;1;0,483501314415354;0
2080;0;0,338450694527622;0
1277;1;0,455025080942501;0
363;1;0,533911161545263;1
1878;0;0,384568791257798;0
978;0;0,565652688685814;1
139;0;0,479117922563506;0
747;0;0,49363120498044;0
739;1;0,721533664416715;1
1524;1;0,452065900302019;0
125;1;0,386298729187577;0
1388;1;0,448086581588974;0
232;1;0,651451861871769;1
2157;0;0,316323942827635;0
947;1;0,642105104129877;1
101;0;0,469942502180492;0
1423;0;0,208959241933799;0
379;1;0,319885904351308;0
1469;0;0,463475027229647;0
1350;1;0,435735433859909;0
168;1;0,485867355608604;0
897;0;0,284117038929798;0
952;1;0,433382288976219;0
1519;0;0,300103665814578;0
2211;1;0,438877459054328;0
1216;1;0,707162679750263;1
1580;0;0,558127372105765;1
798;1;0,655700053173693;1
2079;0;0,327369071514039;0
731;1;0,200814116174776;0
404;1;0,217226889114904;0
577;0;0,28348886861342;0
1619;0;0,323723515656462;0
545;1;0,179186291841249;0
2368;1;0,41951806995936;0
2032;0;0,562576844831389;1
1428;1;0,439646523179521;0
1918;0;0,462548609981993;0
14;0;0,493936178395849;0
69;0;0,50436086526842;1
1764;1;0,380233225294347;0
1459;0;0,527573226910747;1
172;1;0,57517462217334;1
1113;0;0,347162496600185;0
1670;0;0,574245231683177;1
1525;0;0,363554526933157;0
878;0;0,492591835199181;0
290;0;0,333192952992032;0
2223;1;0,281311058854747;0
1195;0;0,358227827019194;0
1377;1;0,636166929499004;1
10;1;0,321474921001014;0
723;1;0,442098775351424;0
1728;1;0,544700104358605;1
314;0;0,187844068724601;0
684;1;0,725366930868644;1
470;1;0,697917030896305;1
285;0;0,50879203837644;1
6;0;0,484608256158155;0
2349;1;0,451777830214497;0
860;0;0,390887505474589;0
939;0;0,218754790739787;0
2301;1;0,345077148970598;0
431;0;0,416479211700751;0
2229;0;0,285869271571782;0
2319;1;0,32270353921893;0
1179;0;0,441033044347768;0
1701;1;0,454122104287312;0
1050;1;0,455852457529889;0
900;0;0,626302414497669;1
119;0;0,408287094643507;0
253;0;0,495236361814249;0
687;1;0,622813252183314;1
1240;1;0,254579765640655;0
918;1;0,595994772623761;1
1649;0;0,301031405682519;0
1209;0;0,458525788267848;0
1927;0;0,46520974220684;0
2138;1;0,451449076906483;0
334;1;0,516021450083657;1
1494;1;0,635131840468465;1
134;0;0,438933680196667;0
1664;1;0,529973580201304;1
55;1;0,577274913654334;1
1234;1;0,576123569635697;1
1752;1;0,321712451298802;0
245;1;0,600437934584502;1
115;0;0,436659295980971;0
342;0;0,595409322110651;1
2268;1;0,349298477886293;0
1089;1;0,541691990610618;1
1174;1;0,396242785320023;0
681;0;0,557774889932805;1
68;1;0,73954107120605;1
653;0;0,50242224259954;1
644;0;0,205141422356874;0
699;0;0,122744232539302;0
440;1;0,501568075865623;1
1575;1;0,562662925167117;1
60;0;0,477990575355134;0
1654;0;0,377690504421597;0
2364;0;0,364754785651511;0
1267;1;0,47250519877726;0
836;1;0,497163968844941;0
743;0;0,477339443163152;0
1153;1;0,673591381787102;1
1554;0;0,356562849447481;0
1886;1;0,310020295159276;0
606;0;0,632225427796718;1
1922;1;0,395270271642104;0
1539;1;0,593933479581207;1
1548;0;0,382552245175049;0
1500;0;0,537813919275216;1
1958;1;0,438096207728771;0
2228;0;0,328559419602691;0
975;1;0,562365836266522;1
343;1;0,336258148150703;0
2107;0;0,451556045030096;0
13;0;0,434597855680618;0
286;0;0,488137921158764;0
1757;1;0,39960175244103;0
2188;0;0,293690401459875;0
1121;0;0,334163834034197;0
1072;1;0,496631867498851;0
189;0;0,574442858551549;1
353;0;0,33826365069049;0
1845;1;0,533795821866979;1
1684;1;0,32618828273787;0
1843;1;0,461887172097285;0
489;0;0,428862631778087;0
1318;0;0,422171149981307;0
1578;0;0,365909092836436;0
790;1;0,413399887720385;0
1848;0;0,5107838466974;1
2072;1;0,440710703638641;0
107;0;0,328807580732613;0
2134;1;0,567123668308873;1
966;0;0,439119890267999;0
789;1;0,578076372891412;1
665;0;0,112286064720847;0
1651;0;0,299519970458402;0
1008;0;0,622594998265258;1
1599;0;0,65132194915676;1
515;1;0,625681581807601;1
1416;1;0,507160983345332;1
2323;0;0,274531491044623;0
1902;1;0,572495846959073;1
680;0;0,493383301487757;0
2370;0;0,50208678396195;1
652;0;0,134124708540983;0
322;1;0,386864732652317;0
1732;0;0,406194141053868;0
1456;0;0,166407982160952;0
1215;1;0,557853902265406;1
453;0;0,490065770454288;0
1022;1;0,617451166292766;1
1984;1;0,295082942677754;0
1841;0;0,339211610072052;0
1177;0;0,491606876324293;0
1805;0;0,369177349489393;0
90;1;0,329132447291524;0
701;0;0,338284050311324;0
234;1;0,608073924885979;1
2315;1;0,422552202930996;0
1261;0;0,523314380008393;1
1306;0;0,36067871586359;0
972;0;0,329411791229069;0
1246;1;0,495472253934031;0
1418;1;0,422030930767583;0
583;1;0,462586694465259;0
1856;0;0,277032508420186;0
1467;0;0,219866107799285;0
1592;0;0,340835749631178;0
2182;1;0,609606029956288;1
1393;0;0,481984457402727;0
724;1;0,64585554526673;1
784;0;0,463789339816116;0
1911;0;0,487518957907192;0
1202;1;0,526388284295607;1
1160;1;0,607217543681363;1
56;0;0,292328172371455;0
543;0;0,439536766283047;0
473;0;0,468406440009849;0
1783;1;0,28494826730473;0
890;0;0,596489612978392;1
1026;0;0,511545281975191;1
386;0;0,514899920716482;1
717;0;0,452092278853319;0
2342;1;0,552799908491677;1
262;1;0,454657844667568;0
405;1;0,363052870402668;0
611;1;0,564217036615469;1
1787;0;0,299915087709669;0
1091;0;0,280796017525306;0
1851;1;0,622686204089373;1
932;0;0,482107403831403;0
1361;1;0,480365236555144;0
1413;1;0,672835742810822;1
58;0;0,34912166035399;0
24;0;0,385658201997563;0
2352;0;0,303757001398852;0
1581;1;0,62132287257861;1
2208;1;0,294363221756749;0
2316;0;0,402791926892117;0
2247;1;0,696881255584497;1
369;0;0,475811416007485;0
250;0;0,616262726195073;1
1978;0;0,502036488116849;1
1738;0;0,415863130516517;0
907;1;0,59150466916782;1
2135;1;0,289072039744145;0
179;1;0,455929685535058;0
2198;0;0,271993834530271;0
1883;1;0,564164604030525;1
2089;1;0,511238410848456;1
66;1;0,484509902463532;0
1760;0;0,379711213335412;0
321;0;0,508992460192913;1
522;0;0,359891965991001;0
738;1;0,51448248595033;1
964;0;0,365686991027694;0
1565;0;0,559682882208858;1
2336;0;0,448006012797905;0
1689;1;0,5823700117657;1
876;0;0,314732364319565;0
57;0;0,205639340064869;0
318;1;0,67161055585747;1
1947;0;0,264012666231408;0
443;0;0,57704963048174;1
1308;0;0,503917911132107;1
249;0;0,497982327978645;0
1967;1;0,709968431400317;1
296;1;0,744643172687041;1
409;1;0,217472490063028;0
2343;1;0,496816035019195;0
648;1;0,510903389505321;1
1163;0;0,488963845815235;0
1094;1;0,430163596154846;0
1366;0;0,293109356716236;0
2289;0;0,589634967105983;1
804;0;0,499482296288588;0
910;0;0,449997060248019;0
1484;1;0,40654080056779;0
356;0;0,320504597366621;0
732;1;0,489826957655428;0
1070;1;0,368688497313875;0
898;0;0,283444201525418;0
1660;0;0,555454005768397;1
1499;0;0,556928471541278;1
1605;0;0,515571732136867;1
2052;0;0,445193069140101;0
433;0;0,294792469700533;0
147;0;0,48113447990114;0
424;0;0,514007080026772;1
300;0;0,472744986674416;0
1451;0;0,328721759640864;0
1503;1;0,529704676955063;1
718;0;0,245963014016742;0
2029;1;0,436562748049807;0
144;0;0,36053286428075;0
819;1;0,465716787839079;0
480;1;0,426171876678417;0
590;1;0,456749213688051;0
1656;0;0,377738381332446;0
1975;0;0,335521389172997;0
448;0;0,657108686260616;1
1365;0;0,332559450619057;0
116;0;0,718498211131822;1
1233;1;0,396927977618027;0
155;1;0,619364895342728;1
1324;0;0,321889430845983;0
1868;0;0,357083330380783;0
1100;0;0,451800518469066;0
881;0;0,677944390379643;1
231;1;0,601346083532333;1
149;0;0,325127620372867;0
2195;0;0,273468216378544;0
859;1;0,482829189671836;0
28;1;0,544049072383798;1
1319;0;0,330975384263292;0
2280;1;0,626968843108268;1
2363;0;0,493077381982012;0
2282;0;0,380618717191582;0
279;1;0,300573917510218;0
956;1;0,444218645345805;0
479;1;0,433887819979567;0
959;1;0,544339664736825;1
1630;1;0,471376198440399;0
2201;1;0,347674511055137;0
2288;0;0,31266763973038;0
664;0;0,420882905489619;0
1652;0;0,446598734868036;0
2088;1;0,491879108968463;0
1024;1;0,418934994862741;0
1387;1;0,448095612933895;0
277;1;0,514684151017192;1
1772;1;0,297819920906232;0
1219;0;0,286978295073553;0
791;0;0,585588586671119;1
1571;1;0,732951312384857;1
122;0;0,367997776781587;0
946;0;0,744619792390155;1
1076;0;0,308352156005309;0
1356;0;0,28620490405515;0
1829;0;0,505336274815719;1
310;1;0,540656524462217;1
1431;1;0,312170184647918;0
2130;1;0,723543370139353;1
315;0;0,385986822406918;0
1441;1;0,439529337251572;0
1248;1;0,562645630143263;1
458;0;0,284308431907015;0
1611;0;0,343882835384476;0
510;1;0,337083879001143;0
1322;0;0,448587510318135;0
451;0;0,250734264776974;0
1672;1;0,251261525201051;0
403;1;0,589668193634087;1
1807;1;0,659510793147815;1
492;0;0,214042682805088;0
1480;0;0,51910672330393;1
2297;0;0,545737379685703;1
352;0;0,377580724421763;0
1612;1;0,491688401876324;0
2145;0;0,469002857307636;0
672;0;0,454219169003364;0
2281;1;0,455154451451374;0
544;1;0,485027841682185;0
535;0;0,248495326788867;0
1425;1;0,437802315688877;0
518;0;0,325575789524267;0
1169;1;0,391562755545458;0
1027;1;0,38883966464617;0
556;1;0,540964478612652;1
1151;0;0,255571254914292;0
378;1;0,69305112292206;1
2121;1;0,454818348949466;0
491;0;0,433930664815982;0
984;1;0,325920217805969;0
247;1;0,358745637411382;0
186;0;0,515417179881545;1
457;1;0,436392240578071;0
1601;0;0,480670230085875;0
1012;1;0,421151628467046;0
2169;0;0,225513764825505;0
854;0;0,407010029712376;0
64;1;0,60639645529836;1
1832;0;0,269169639387954;0
557;1;0,490734917525722;0
528;0;0,677809791318837;1
206;0;0,568009212624091;1
1223;1;0,211275748138673;0
391;0;0,341804161219084;0
1533;0;0,348014867516131;0
1110;1;0,450330379209218;0
1852;1;0,626694946559984;1
1210;0;0,257004249846918;0
40;0;0,322421919469549;0
1727;1;0,595535281957993;1
2123;0;0,566385010717331;1
2185;1;0,346910018870903;0
1144;0;0,210516972727449;0
1970;0;0,39170437923726;0
1811;0;0,24289879644583;0
714;1;0,477555964009348;0
483;1;0,697546529713074;1
2034;0;0,325934950748969;0
1478;1;0,216431509804847;0
1674;0;0,467615862570526;0
674;0;0,477765529822555;0
943;1;0,515368225673532;1
2345;0;0,399345955218771;0
1122;1;0,622629314050161;1
2278;0;0,468036864695959;0
251;0;0,356204162684015;0
1631;1;0,45285885633348;0
561;1;0,538870971846227;1
507;0;0,366301539528305;0
1887;1;0,642685280124793;1
951;1;0,364475853139258;0
307;0;0,387947066514078;0
191;1;0,647307538704038;1
1675;0;0,186379115427358;0
1661;0;0,335485841481816;0
2104;0;0,485654422808633;0
563;0;0,474376126374945;0
2065;0;0,337488394772046;0
1956;0;0,162455493950304;0
121;0;0,529671972273488;1
980;1;0,466776882449604;0
1471;0;0,220455825657672;0
884;0;0,388978646539986;0
537;0;0,396075585183565;0
1212;1;0,308512026930624;0
2187;0;0,224000018153194;0
2151;0;0,396792679853491;0
1812;1;0,705737921258479;1
1241;0;0,442246020533881;0
2176;0;0,297126263783295;0
1298;1;0,417558529042536;0
726;1;0,36614029373584;0
1932;1;0,48566222025201;0
63;1;0,448530980921712;0
1375;1;0,605816263151122;1
1971;0;0,290656258381986;0
1235;0;0,403340585281444;0
1395;1;0,608007582571768;1
495;1;0,722183587881832;1
217;0;0,648124058848945;1
2284;0;0,385460783595208;0
1055;1;0,572305847824603;1
2270;0;0,54953384528454;1
1412;0;0,573387312028732;1
1347;0;0,410315199551823;0
786;0;0,461685158007654;0
1073;1;0,289576574386767;0
1566;0;0,400840142530806;0
996;0;0,353897434229098;0
265;0;0,180075544679785;0
1332;1;0,51540217520291;1
2125;1;0,219004817844841;0
893;0;0,338676516957115;0
2109;0;0,159880012169822;0
621;1;0,385132523415223;0
1901;1;0,300621801715888;0
742;1;0,717989266873514;1
692;1;0,236850553520725;0
2024;0;0,343343883189784;0
198;1;0,340965760352331;0
2102;1;0,35654609248598;0
2376;0;0,271270984289184;0
840;1;0,302815124471305;0
2191;0;0,567750600139115;1
1402;1;0,488762465421057;0
1399;1;0,714507547338136;1
1666;0;0,25419332924818;0
219;1;0,721130716660373;1
1828;1;0,319609012582275;0
1679;0;0,108454195286966;0
86;1;0,391092982239096;0
500;0;0,234339580973843;0
1917;1;0,322489670210439;0
671;0;0,111875912939102;0
261;1;0,538473144790968;1
1018;0;0,210383659584901;0
2141;0;0,392879051187659;0
1821;0;0,70387583884492;1
1349;1;0,576186417451142;1
484;0;0,7037794502144;1
607;1;0,352041558723551;0
1093;0;0,381827421210318;0
1009;1;0,501530108857683;1
1657;0;0,752669270696509;1
1231;1;0,630870380657345;1
241;1;0,619189179615895;1
105;1;0,631167008246819;1
858;1;0,512655013883859;1
694;0;0,369865755155368;0
1214;0;0,600331087486112;1
1849;0;0,498301910209658;0
615;0;0,544976273711969;1
1613;0;0,362200510851511;0
1276;0;0,409952505884926;0
413;1;0,755791089809811;1
37;0;0,285737314962694;0
94;1;0,67295724344354;1
1602;1;0,596406182060079;1
1623;0;0,599079298571686;1
1067;1;0,582022577496169;1
244;1;0,693570176391222;1
2341;0;0,318791668990232;0
954;0;0,623127395601024;1
1286;0;0,289208596759571;0
44;1;0,339639220420684;0
1945;1;0,503752999911235;1
1291;0;0,430017042293386;0
1556;1;0,478135212974043;0
1824;1;0,371918705799359;0
2246;1;0,701216242158254;1
740;0;0,462160604226854;0
2374;1;0,367819840230349;0
779;1;0,586975064105677;1
182;1;0,478836452324382;0
1700;0;0,407864523541436;0
2274;1;0,49794660926077;0
2148;0;0,506840654756328;1
926;0;0,329462993576963;0
1698;0;0,17556437502784;0
400;0;0,449141095745074;0
2214;1;0,434604801228708;0
1354;1;0,452520296325662;0
445;0;0,339770022217712;0
792;1;0,311977104449274;0
526;0;0,44749812828147;0
471;0;0,339124961634721;0
1187;1;0,673503193690803;1
2197;0;0,282399419621177;0
961;1;0,700600711018027;1
1060;0;0,307662515500933;0
1627;1;0,364643232537742;0
832;0;0,406673574942681;0
129;1;0,309903592138462;0
220;0;0,381894800701276;0
214;1;0,521256407823819;1
1107;1;0,550080558151037;1
778;1;0,555382590896943;1
355;1;0,553411945140563;1
759;0;0,390812197761136;0
1541;0;0,382336880336136;0
736;0;0,594713098783707;1
185;1;0,498621416580057;0
2144;1;0,561313208284886;1
1228;0;0,578144052466684;1
344;0;0,516865997657032;1
450;0;0,360249838819799;0
2237;1;0,317953172111225;0
1553;1;0,376785286510707;0
79;0;0,542061937342418;1
2181;0;0,347988075824559;0
252;0;0,496862858007451;0
990;0;0,509338344093793;1
335;0;0,536109182873504;1
26;0;0,67195916005447;1
2302;1;0,631048606190266;1
465;1;0,281430148079312;0
1189;0;0,550001586012214;1
188;0;0,303382009517766;0
1448;1;0,630660801807762;1
1762;0;0,560734781884554;1
1912;0;0,467643487249359;0
1687;1;0,46705559133392;0
1010;0;0,585379783905272;1
2047;0;0,31086844069317;0
425;1;0,272997441280232;0
903;0;0,455647711487519;0
1990;1;0,527075464781897;1
1227;0;0,41146765269553;0
